Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1741270544,1490,,Aggregated,221.700000,0.000000,8,10,11,12,16,19,27,65,620,1100,1100,27797,0,8,10.987316090468823,1.7251030076295137,1109.5017449988518,1205.8075691621398
1741270545,1500,,Aggregated,218.000000,0.000000,8,10,11,12,16,19,27,65,620,1100,1100,27962,0,8,10.982576073629513,1.7251030076295137,1109.5017449988518,1205.2826335741363
1741270546,1510,,Aggregated,218.600000,0.000000,8,10,11,12,16,19,27,64,620,1100,1100,28299,0,8,10.976217314988872,1.7251030076295137,1109.5017449988518,1204.9364995229514
1741270547,1520,,Aggregated,217.100000,0.000000,8,10,11,12,16,19,27,64,620,1100,1100,28450,0,8,10.972532162567402,1.7251030076295137,1109.5017449988518,1205.0820738137083
1741270548,1530,,Aggregated,218.900000,0.000000,8,10,11,12,16,19,27,65,620,1100,1100,28608,0,8,10.975924062387284,1.7251030076295137,1109.5017449988518,1204.6022091722596
1741270549,1540,,Aggregated,219.100000,0.000000,8,10,11,12,16,19,27,65,620,1100,1100,28942,0,8,10.961285153370476,1.7251030076295137,1109.5017449988518,1204.7395480616406
1741270550,1550,,Aggregated,219.800000,0.000000,8,10,11,12,16,19,27,65,620,1100,1100,29115,0,8,10.95118163320845,1.7251030076295137,1109.5017449988518,1205.2891980078998
1741270551,1560,,Aggregated,220.000000,0.000000,8,10,11,12,16,19,27,65,620,1100,1100,29285,0,8,10.951079105302943,1.7251030076295137,1109.5017449988518,1204.747071879802
1741270552,1570,,Aggregated,220.500000,0.000000,8,10,11,12,16,19,27,65,620,1100,1100,29614,0,8,10.950172712707538,1.7251030076295137,1109.5017449988518,1205.7799689336125
1741270553,1580,,Aggregated,218.400000,0.000000,8,10,11,12,16,19,27,65,620,1100,1100,29769,0,8,10.945309910838162,1.7251030076295137,1109.5017449988518,1206.1500218347946
1741270554,1590,,Aggregated,217.900000,0.000000,8,10,11,12,16,19,27,65,620,1100,1100,29936,0,8,10.936307487428929,1.7251030076295137,1109.5017449988518,1206.267604222341
1741270555,1600,,Aggregated,218.100000,0.000000,8,10,11,12,16,19,27,65,560,1100,1100,30253,0,8,10.925708123645514,1.7251030076295137,1109.5017449988518,1205.654579711103
1741270556,1610,,Aggregated,217.300000,0.000000,8,10,11,12,16,19,27,65,560,1100,1100,30419,0,8,10.924755811320388,1.7251030076295137,1109.5017449988518,1205.9361583221014
1741270557,1620,,Aggregated,218.900000,0.000000,8,10,11,12,16,19,27,65,560,1100,1100,30568,0,8,10.923246352314969,1.7251030076295137,1109.5017449988518,1205.991690656896
1741270558,1630,,Aggregated,219.600000,0.000000,8,10,11,12,16,19,27,65,560,1100,1100,30902,0,8,10.90725030113395,1.7251030076295137,1109.5017449988518,1206.2603067762604
1741270559,1640,,Aggregated,219.400000,0.000000,8,10,11,12,16,19,27,65,210,1100,1100,31078,0,8,10.899391904990967,1.7251030076295137,1109.5017449988518,1205.1127807452217
1741270560,1650,,Aggregated,218.600000,0.000000,8,10,11,12,16,19,27,65,210,1100,1100,31241,0,8,10.889082420962366,1.7251030076295137,1109.5017449988518,1205.2124131749945
1741270561,1660,,Aggregated,218.900000,0.000000,8,10,11,12,16,19,27,65,210,1100,1100,31572,0,8,10.869442214794022,1.7251030076295137,1109.5017449988518,1205.7569998733054
1741270562,1670,,Aggregated,218.300000,0.000000,8,10,11,12,16,19,27,65,210,1100,1100,31730,0,8,10.860457793169282,1.7251030076295137,1109.5017449988518,1205.314654900725
1741270563,1680,,Aggregated,219.700000,0.000000,8,10,11,12,16,19,27,65,210,1100,1100,31896,0,8,10.852164991300063,1.7251030076295137,1109.5017449988518,1205.0133559066967
1741270564,1690,,Aggregated,220.000000,0.000000,8,10,11,12,16,19,27,65,180,1100,1100,32222,0,8,10.845412096288783,1.7251030076295137,1109.5017449988518,1206.7094531686425
1741270565,1700,,Aggregated,219.900000,0.000000,8,10,11,12,16,19,27,65,180,1100,1100,32378,0,8,10.838684952613187,1.7251030076295137,1109.5017449988518,1206.9026190623263
1741270566,1710,,Aggregated,217.100000,0.000000,8,10,11,12,16,19,27,65,180,1100,1100,32530,0,8,10.831300976141035,1.7251030076295137,1109.5017449988518,1206.0941899784814
1741270567,1720,,Aggregated,217.200000,0.000000,8,10,11,12,16,19,26,65,180,1100,1100,32862,0,8,10.816396653424894,1.7251030076295137,1109.5017449988518,1206.7663562777677
1741270568,1730,,Aggregated,219.100000,0.000000,8,10,11,12,16,19,26,65,170,1100,1100,33024,0,8,10.812139009024845,1.7251030076295137,1109.5017449988518,1206.2254421027133
1741270569,1740,,Aggregated,217.900000,0.000000,8,10,11,12,16,19,26,65,170,1100,1100,33197,0,8,10.801944294156707,1.7251030076295137,1109.5017449988518,1205.6032774045848
1741270570,1750,,Aggregated,218.300000,0.000000,8,10,11,12,16,19,26,64,170,1100,1100,33524,0,8,10.782863161176659,1.7251030076295137,1109.5017449988518,1205.6460147953705
1741270571,1760,,Aggregated,218.700000,0.000000,8,10,11,12,16,19,26,64,170,1100,1100,33688,0,8,10.775779987934586,1.7251030076295137,1109.5017449988518,1205.5655723106152
1741270572,1770,,Aggregated,216.600000,0.000000,8,10,11,12,16,19,26,64,170,1100,1100,33850,0,8,10.76329906920141,1.7251030076295137,1109.5017449988518,1206.3622156573117
1741270573,1780,,Aggregated,217.000000,0.000000,8,10,11,12,16,19,26,64,160,1100,1100,34179,0,8,10.757907219806103,1.7251030076295137,1109.5017449988518,1205.3808186313233
1741270574,1790,,Aggregated,216.400000,0.000000,8,10,11,12,16,19,26,65,160,1100,1100,34343,0,8,10.761980812699843,1.7251030076295137,1109.5017449988518,1206.337536033544
1741270575,1800,,Aggregated,216.400000,0.000000,8,10,11,12,16,19,26,65,160,1100,1100,34502,0,8,10.754643414662258,1.7251030076295137,1109.5017449988518,1206.4762042780128
1741270576,1810,,Aggregated,216.600000,0.000000,8,10,11,12,15,19,26,65,160,1100,1100,34837,0,8,10.737422396275953,1.7251030076295137,1109.5017449988518,1206.0236530126015
1741270577,1820,,Aggregated,218.200000,0.000000,8,10,11,12,15,19,26,64,160,1100,1100,35008,0,8,10.730161318646577,1.7251030076295137,1109.5017449988518,1206.2325754113347
1741270578,1830,,Aggregated,218.400000,0.000000,8,10,11,12,15,19,26,65,160,1100,1100,35172,0,8,10.725568739234808,1.7251030076295137,1109.5017449988518,1205.8884624132834
1741270579,1840,,Aggregated,218.500000,0.000000,8,10,11,12,15,19,26,65,160,1100,1100,35498,0,8,10.711007633462822,1.7251030076295137,1109.5017449988518,1206.6646571637839
1741270580,1850,,Aggregated,221.200000,0.000000,8,10,11,12,15,19,26,65,160,1100,1100,35654,0,8,10.70865156455461,1.7251030076295137,1109.5017449988518,1205.6330846468838
1741270581,1860,,Aggregated,218.200000,0.000000,8,10,11,12,15,19,26,64,160,1100,1100,35819,0,8,10.700709449217786,1.7251030076295137,1109.5017449988518,1205.2638822971048
1741270582,1870,,Aggregated,218.400000,0.000000,8,10,11,12,15,19,26,64,160,1100,1100,36148,0,8,10.696041635934328,1.7251030076295137,1109.5017449988518,1205.234674117517
1741270583,1880,,Aggregated,218.900000,0.000000,8,10,11,12,15,19,26,64,160,1100,1100,36319,0,8,10.69162963329461,1.7251030076295137,1109.5017449988518,1205.2287783253944
1741270584,1890,,Aggregated,219.800000,0.000000,8,10,11,12,15,19,26,65,160,1100,1100,36476,0,8,10.692049349342648,1.7251030076295137,1109.5017449988518,1205.908734510363
1741270585,1900,,Aggregated,219.900000,0.000000,8,10,11,12,15,19,25,65,160,1100,1100,36800,0,8,10.686608658332103,1.7251030076295137,1109.5017449988518,1205.5410869565217
1741270586,1910,,Aggregated,219.000000,0.000000,8,10,11,12,15,19,25,64,160,1100,1100,36966,0,8,10.677944770997431,1.7251030076295137,1109.5017449988518,1205.237190932208
1741270587,1920,,Aggregated,218.900000,0.000000,8,10,11,12,15,19,25,64,160,1100,1100,37145,0,8,10.67463767315893,1.7251030076295137,1109.5017449988518,1204.814941445686
1741270588,1930,,Aggregated,219.100000,0.000000,8,10,11,12,15,19,25,64,160,1100,1100,37482,0,8,10.656543340012634,1.7251030076295137,1109.5017449988518,1206.231631182968
1741270589,1940,,Aggregated,219.700000,0.000000,8,10,11,12,15,19,25,64,160,1100,1100,37649,0,8,10.651121402652608,1.7251030076295137,1109.5017449988518,1205.6547053042577
1741270590,1950,,Aggregated,219.000000,0.000000,8,10,11,12,15,19,25,64,160,1100,1100,37816,0,8,10.647897689821267,1.7251030076295137,1109.5017449988518,1205.9500740427331
1741270591,1960,,Aggregated,219.100000,0.000000,8,10,11,12,15,19,25,65,150,1100,1100,38148,0,8,10.645625441629367,1.7251030076295137,1109.5017449988518,1206.0830187690049
1741270592,1970,,Aggregated,221.000000,0.000000,8,10,11,12,15,19,25,65,150,1100,1100,38310,0,8,10.642808827652889,1.7251030076295137,1109.5017449988518,1206.3279300443749
1741270593,1980,,Aggregated,220.500000,0.000000,8,10,11,12,15,19,25,65,150,1100,1100,38476,0,8,10.634333410885557,1.7251030076295137,1109.5017449988518,1206.5039245243788
1741270594,1990,,Aggregated,220.600000,0.000000,8,10,11,12,15,19,25,64,150,1100,1100,38807,0,8,10.620188200488581,1.7251030076295137,1109.5017449988518,1206.8287164686783
1741270595,2000,,Aggregated,221.900000,0.000000,8,10,11,12,15,19,25,64,150,1100,1100,38971,0,8,10.613553337614182,1.7251030076295137,1109.5017449988518,1206.456570270201
1741270596,2000,,Aggregated,220.100000,0.000000,8,10,11,12,15,19,25,64,150,1100,1100,39132,0,8,10.611392568489943,1.7251030076295137,1109.5017449988518,1207.3976029847695
1741270597,2000,,Aggregated,220.200000,0.000000,8,10,11,12,15,19,25,64,150,1100,1100,39464,0,8,10.602389465743592,1.7251030076295137,1109.5017449988518,1207.4056355159132
1741270598,2000,,Aggregated,219.400000,0.000000,8,10,11,12,15,19,25,64,150,1100,106000,39627,1,8,13.267113976006314,1.7251030076295137,105921.06178100221,1207.3522093522095
1741270599,2000,,Aggregated,219.200000,0.100000,8,10,11,12,15,19,25,64,150,1100,106000,39788,1,8,13.25011800729412,1.7251030076295137,105921.06178100221,1207.3149442042827
1741270600,2000,,Aggregated,219.300000,0.100000,8,10,11,12,15,19,25,64,150,1100,106000,40121,1,8,13.213525581567167,1.7251030076295137,105921.06178100221,1207.9991027142892
1741270601,2000,,Aggregated,217.600000,0.100000,8,10,11,12,15,19,25,64,150,1100,106000,40277,1,8,13.196477898477383,1.7251030076295137,105921.06178100221,1208.250515182362
1741270602,2000,,Aggregated,219.000000,0.100000,8,10,11,12,15,19,25,64,150,1100,106000,40444,1,8,13.177218011250522,1.7251030076295137,105921.06178100221,1208.5129809118782
1741270603,2000,,Aggregated,219.100000,0.100000,8,10,11,12,15,19,25,63,150,1100,106000,40782,1,8,13.141386463277225,1.7251030076295137,105921.06178100221,1209.2511892501593
1741270604,2000,,Aggregated,218.400000,0.100000,8,10,11,12,15,19,25,63,150,1100,106000,40954,1,8,13.12523788529883,1.7251030076295137,105921.06178100221,1209.076085364067
1741270605,2000,,Aggregated,218.900000,0.100000,8,10,11,12,15,19,25,63,150,1100,106000,41123,1,8,13.106967873149367,1.7251030076295137,105921.06178100221,1208.8511295382145
1741270606,2000,,Aggregated,219.100000,0.100000,8,10,11,12,15,19,25,62,150,1100,106000,41446,1,8,13.073050131119832,1.7251030076295137,105921.06178100221,1207.5109781402307
1741270607,2000,,Aggregated,220.800000,0.100000,8,10,11,12,15,19,24,62,150,1100,106000,41600,1,8,13.057547925563995,1.7251030076295137,105921.06178100221,1207.3147596153847
1741270608,2000,,Aggregated,219.900000,0.100000,8,10,11,12,15,19,24,61,150,1100,106000,41761,1,8,13.042294613815452,1.7251030076295137,105921.06178100221,1207.916644716362
1741270609,2000,,Aggregated,219.900000,0.100000,8,10,11,12,15,19,24,61,140,1100,106000,42093,1,8,13.00753976809722,1.7251030076295137,105921.06178100221,1208.4178604518565
1741270610,2000,,Aggregated,220.700000,0.000000,8,10,11,12,15,19,24,61,140,1100,106000,42265,1,8,12.992054377161097,1.7251030076295137,105921.06178100221,1208.837406837809
1741270611,2000,,Aggregated,220.800000,0.000000,8,10,11,12,15,19,24,60,140,1100,106000,42424,1,8,12.974571331528447,1.7251030076295137,105921.06178100221,1208.7801008862907
1741270612,2000,,Aggregated,220.800000,0.000000,8,10,11,12,15,19,24,59,140,1100,106000,42756,1,8,12.944954377721858,1.7251030076295137,105921.06178100221,1209.317663018056
1741270613,2000,,Aggregated,217.700000,0.000000,8,10,11,12,15,19,24,58,140,1100,106000,42915,1,8,12.92967773711163,1.7251030076295137,105921.06178100221,1209.1609460561576
1741270614,2000,,Aggregated,220.500000,0.000000,8,10,11,12,15,19,24,57,140,1100,106000,43083,1,8,12.916552443937189,1.7251030076295137,105921.06178100221,1208.232899287422
1741270615,2000,,Aggregated,220.600000,0.000000,8,10,11,12,15,19,24,56,140,1100,106000,43418,1,8,12.890010959381973,1.7251030076295137,105921.06178100221,1207.956723018103
1741270616,2000,,Aggregated,220.000000,0.000000,8,10,11,12,15,19,24,56,140,1100,106000,43590,1,8,12.874938584207017,1.7251030076295137,105921.06178100221,1208.022046340904
1741270617,2000,,Aggregated,219.900000,0.000000,8,10,11,12,15,19,24,55,140,1100,106000,43751,1,8,12.861535946143311,1.7251030076295137,105921.06178100221,1208.7021325226851
1741270618,2000,,Aggregated,220.000000,0.000000,8,10,11,12,15,19,24,55,140,1100,106000,44070,1,8,12.832969079321623,1.7251030076295137,105921.06178100221,1209.159745858861
1741270619,2000,,Aggregated,218.500000,0.000000,8,10,11,12,15,19,24,54,140,1100,106000,44231,1,8,12.816854517577106,1.7251030076295137,105921.06178100221,1209.3878953675023
1741270620,2000,,Aggregated,217.900000,0.000000,8,10,11,12,15,19,24,54,140,1100,106000,44396,1,8,12.802532474388627,1.7251030076295137,105921.06178100221,1208.840526173529
1741270621,2000,,Aggregated,217.900000,0.000000,8,10,11,12,15,18,24,53,140,1100,106000,44728,1,8,12.772448831905143,1.7251030076295137,105921.06178100221,1208.710919334645
1741270622,2000,,Aggregated,220.400000,0.000000,8,10,11,12,15,18,24,53,140,1100,106000,44895,1,8,12.761965122049824,1.7251030076295137,105921.06178100221,1208.5252032520325
1741270623,2000,,Aggregated,220.200000,0.000000,8,10,11,12,15,18,24,52,130,1100,106000,45065,1,8,12.747799224157392,1.7251030076295137,105921.06178100221,1209.1482969044714
1741270624,2000,,Aggregated,220.200000,0.000000,8,10,11,12,15,18,24,52,130,1100,106000,45400,1,8,12.721125915060503,1.7251030076295137,105921.06178100221,1208.3054405286343
1741270625,2000,,Aggregated,220.400000,0.000000,8,10,11,12,15,18,24,51,130,1100,106000,45568,1,8,12.705800324677133,1.7251030076295137,105921.06178100221,1208.2677756320224
1741270626,2000,,Aggregated,219.600000,0.000000,8,10,11,12,15,18,24,52,150,134000,135000,45735,6,8,27.34025495366534,1.7251030076295137,134588.4860070073,1208.5495790969717
1741270627,2000,,Aggregated,219.600000,0.000000,8,10,11,12,15,18,24,53,210,135000,135000,46057,15,8,53.40161644857556,1.7251030076295137,134590.87304098648,1208.124606465901
1741270628,2000,,Aggregated,221.700000,1.600000,8,10,11,12,15,18,24,55,650,135000,135000,46227,22,8,73.5331343559388,1.7251030076295137,134639.31767700706,1207.874921582625
1741270629,2000,,Aggregated,221.600000,1.600000,8,10,11,12,15,18,24,55,1000,135000,135000,46403,27,8,87.72873277165505,1.7251030076295137,134639.31767700706,1207.435876990712
1741270630,2000,,Aggregated,221.600000,1.600000,8,10,11,12,15,18,24,61,106000,135000,135000,46766,47,8,144.4815255621594,1.7251030076295137,134680.83638799726,1206.06637300603
1741270631,2000,,Aggregated,222.800000,3.600000,8,10,11,12,15,18,24,61,134000,135000,135000,46932,52,8,158.30530836309467,1.7251030076295137,134680.83638799726,1205.949458791443
1741270632,2000,,Aggregated,224.400000,5.600000,8,10,11,12,15,19,24,63,134000,135000,135000,47104,62,8,186.2268234784519,1.7251030076295137,134726.4851789805,1205.3652131453805
1741270633,2000,,Aggregated,224.400000,5.600000,8,10,11,12,15,19,24,64,134000,135000,135000,47441,72,8,213.25671958377097,1.7251030076295137,134726.4851789805,1205.324360784975
1741270634,2000,,Aggregated,227.200000,7.600000,8,10,11,12,15,19,24,64,134000,135000,135000,47615,82,8,240.72354009342607,1.7251030076295137,134771.69213700108,1205.1721306311038
1741270635,2000,,Aggregated,227.200000,7.600000,8,10,11,12,15,19,24,65,134000,135000,135000,47777,87,8,253.9789654594126,1.7251030076295137,134773.0192889867,1205.392113359985
1741270636,2000,,Aggregated,227.200000,7.600000,8,10,11,12,15,19,25,66,135000,135000,135000,48133,107,8,307.9751271216852,1.7251030076295137,134823.9461229823,1204.7788835102735
1741270637,2000,,Aggregated,227.200000,9.600000,8,10,11,12,15,19,25,66,135000,135000,135000,48305,112,8,320.8377012670917,1.7251030076295137,134825.77585600666,1204.7956112203706
1741270638,2000,,Aggregated,231.000000,10.000000,8,10,11,12,15,19,25,67,135000,135000,135000,48491,122,8,347.33916715380013,1.7251030076295137,134864.6747370076,1204.2360025571757
1741270639,2000,,Aggregated,231.000000,10.000000,8,10,11,12,15,19,26,67,135000,135000,135000,48826,132,8,372.5525108604814,1.7251030076295137,134864.6747370076,1204.0451194035963
1741270640,2000,,Aggregated,231.400000,10.000000,8,10,11,12,15,19,26,68,135000,135000,135000,49002,142,8,398.68955765437914,1.7251030076295137,134913.9494750125,1203.9555120199175
1741270641,2000,,Aggregated,230.100000,10.000000,8,10,11,12,15,19,26,68,135000,135000,135000,49168,147,8,411.02985498466103,1.7251030076295137,134913.9494750125,1204.259681093394
1741270642,2000,,Aggregated,230.100000,10.000000,8,10,11,12,15,19,26,68,135000,135000,135000,49512,157,8,435.37817227520503,1.7251030076295137,134913.9494750125,1203.8182864760058
1741270643,2000,,Aggregated,230.300000,10.000000,8,10,11,12,15,19,26,69,135000,135000,135000,49684,162,8,447.4384535975343,1.7251030076295137,134927.53976999666,1203.667760244747
1741270644,2000,,Aggregated,228.900000,8.000000,8,10,11,12,15,19,26,69,135000,135000,135000,49864,172,8,472.8012131155523,1.7251030076295137,135006.42712198896,1203.36453152575
1741270645,2000,,Aggregated,228.900000,8.000000,8,10,11,12,15,19,26,70,135000,135000,135000,50219,192,8,523.0715177984974,1.7251030076295137,135006.42712198896,1202.9963559608914
1741270646,2000,,Aggregated,228.300000,8.000000,8,10,11,12,15,19,26,70,135000,135000,135000,50398,202,8,547.9538411087095,1.7251030076295137,135057.65591101954,1202.5609349577364
1741270647,2000,,Aggregated,231.000000,10.000000,8,10,11,12,15,19,26,71,135000,135000,135000,50553,207,8,559.5944522725201,1.7251030076295137,135057.65591101954,1202.5127292148834
1741270648,2000,,Aggregated,231.000000,10.000000,8,10,11,12,15,19,27,71,135000,135000,135000,50897,217,8,582.3020086675394,1.7251030076295137,135057.65591101954,1203.1149183645402
1741270649,2000,,Aggregated,229.200000,10.000000,8,10,11,12,15,19,27,71,135000,135000,135000,51065,222,8,593.6024782769772,1.7251030076295137,135103.4004050016,1203.044746891217
1741270650,2000,,Aggregated,228.300000,8.000000,8,10,11,12,15,19,27,72,135000,135000,135000,51229,227,8,604.8548732463789,1.7251030076295137,135103.4004050016,1202.9044486521307
1741270651,2000,,Aggregated,229.400000,10.000000,8,10,11,12,15,19,27,73,135000,135000,135000,51566,247,8,653.1659450327413,1.7251030076295137,135143.90764699783,1202.8347942442695
1741270652,2000,,Aggregated,226.600000,8.000000,8,10,11,12,15,19,27,74,135000,135000,135000,51731,252,8,664.1320332824238,1.7251030076295137,135143.90764699783,1202.730567744679
1741270653,2000,,Aggregated,229.100000,10.000000,8,10,11,12,15,19,27,74,135000,135000,135000,51910,262,8,687.7932342692917,1.7251030076295137,135173.7162579957,1202.38115969948
1741270654,2000,,Aggregated,226.700000,10.000000,8,10,11,12,15,19,27,75,135000,135000,135000,52251,272,8,709.13215547641,1.7251030076295137,135185.0342520047,1201.9597711048593
1741270655,2000,,Aggregated,227.500000,10.000000,8,10,11,12,15,19,27,75,135000,135000,135000,52420,282,8,732.5903314565985,1.7251030076295137,135237.80418699607,1201.2250858450973
1741270656,2000,,Aggregated,227.600000,10.000000,8,10,11,12,15,19,27,76,135000,135000,135000,52592,287,8,743.0242154665519,1.7251030076295137,135237.80418699607,1200.3470489808335
1741270657,2000,,Aggregated,227.600000,10.000000,8,10,11,12,15,19,28,77,135000,135000,135000,52937,312,8,801.7331640238544,1.7251030076295137,135282.99048700137,1199.5442696034909
1741270658,2000,,Aggregated,228.200000,10.000000,8,10,11,12,15,19,28,78,135000,135000,135000,53116,320,8,819.2820181885484,1.7251030076295137,135282.99048700137,1199.5714097447096
1741270659,2000,,Aggregated,230.300000,10.800000,8,10,11,12,15,19,28,79,135000,135000,135000,53298,332,8,846.7882510944618,1.7251030076295137,135300.91089298367,1199.142819617997
1741270660,2000,,Aggregated,228.100000,10.800000,8,10,11,12,15,19,28,80,135000,135000,135000,53640,342,8,866.3906364902068,1.7251030076295137,135300.91089298367,1198.950447427293
1741270661,2000,,Aggregated,230.100000,11.000000,8,10,11,12,15,19,29,80,135000,135000,135000,53818,352,8,888.400700152209,1.7251030076295137,135300.91089298367,1198.7954216061542
1741270662,2000,,Aggregated,229.300000,11.000000,8,10,11,12,15,19,29,81,135000,135000,135000,53987,357,8,898.0521039322864,1.7251030076295137,135300.91089298367,1198.9224998610778
1741270663,2000,,Aggregated,231.500000,11.000000,8,10,11,12,15,19,29,83,135000,135000,135000,54347,377,8,941.4288310841641,1.7251030076295137,135300.91089298367,1198.9487920216388
1741270664,2000,,Aggregated,231.500000,11.000000,8,10,11,12,15,19,29,84,135000,135000,135000,54506,382,8,950.9826249907538,1.7251030076295137,135300.91089298367,1199.3444391443145
1741270665,2000,,Aggregated,231.900000,11.000000,8,10,11,12,15,19,30,85,135000,135000,135000,54676,392,8,972.5672013589877,1.7251030076295137,135300.91089298367,1199.3192259858074
1741270666,2000,,Aggregated,230.500000,11.000000,8,10,11,12,15,19,30,86,135000,135000,135000,55008,402,8,991.1049717005382,1.7251030076295137,135300.91089298367,1199.0287594531706
1741270667,2000,,Aggregated,231.400000,11.000000,8,10,11,12,15,19,30,87,135000,135000,135000,55185,412,8,1012.2165927659876,1.7251030076295137,135300.91089298367,1198.5079459998187
1741270668,2000,,Aggregated,228.700000,11.000000,8,10,11,12,15,19,30,88,135000,135000,135000,55360,417,8,1021.1657775502528,1.7251030076295137,135300.91089298367,1197.954606213873
1741270669,2000,,Aggregated,229.600000,10.200000,8,10,11,12,15,19,31,91,135000,135000,135000,55713,437,8,1062.86385662542,1.7251030076295137,135300.91089298367,1198.078688995387
1741270670,2000,,Aggregated,229.800000,10.200000,8,10,11,12,15,19,31,92,135000,135000,135000,55873,442,8,1071.8323297451514,1.7251030076295137,135300.91089298367,1198.524242478478
1741270671,2000,,Aggregated,227.900000,10.000000,8,10,11,12,15,19,31,94,135000,135000,135000,56041,452,8,1092.5901833964533,1.7251030076295137,135300.91089298367,1198.6517014328795
1741270672,2000,,Aggregated,229.100000,10.000000,8,10,11,12,15,19,32,96,135000,135000,135000,56390,462,8,1109.6628807097861,1.7251030076295137,135300.91089298367,1198.696435538216
1741270673,2000,,Aggregated,227.400000,10.000000,8,10,11,12,15,19,32,100,135000,135000,135000,56567,472,8,1129.9068377488788,1.7251030076295137,135300.91089298367,1198.335672742058
1741270674,2000,,Aggregated,229.200000,10.000000,8,10,11,12,15,19,32,100,135000,135000,135000,56743,477,8,1138.258309742961,1.7251030076295137,135300.91089298367,1197.8437868988244
1741270675,2000,,Aggregated,229.600000,10.000000,8,10,11,12,15,19,33,110,135000,135000,135000,57092,497,8,1178.3498329517936,1.7251030076295137,135300.91089298367,1197.5042562880965
1741270676,2000,,Aggregated,231.200000,10.000000,8,10,11,12,15,19,33,110,135000,135000,135000,57264,502,8,1186.543637167796,1.7251030076295137,135300.91089298367,1197.3661986588434
1741270677,2000,,Aggregated,228.300000,10.000000,8,10,11,12,15,19,33,110,135000,135000,135000,57433,512,8,1206.4616475597581,1.7251030076295137,135300.91089298367,1196.9891874009716
1741270678,2000,,Aggregated,231.500000,10.000000,8,10,11,12,15,19,34,120,135000,135000,135000,57778,522,8,1222.5425692280219,1.7251030076295137,135300.91089298367,1196.7805219979923
1741270679,2000,,Aggregated,231.100000,10.000000,8,10,11,12,15,19,34,130,135000,135000,135000,57954,532,8,1242.0032669888974,1.7251030076295137,135300.91089298367,1196.979328432895
1741270680,2000,,Aggregated,231.200000,10.000000,8,10,11,12,15,19,34,130,135000,135000,135000,58125,537,8,1249.9335092712724,1.7251030076295137,135300.91089298367,1196.6902365591397
1741270681,2000,,Aggregated,231.600000,10.000000,8,10,11,12,15,19,35,620,135000,135000,135000,58459,557,8,1288.7915076417796,1.7251030076295137,135300.91089298367,1195.9549598864162
1741270682,2000,,Aggregated,230.500000,10.000000,8,10,11,12,15,19,35,650,135000,135000,135000,58640,562,8,1296.283586041268,1.7251030076295137,135300.91089298367,1196.0155013642566
1741270683,2000,,Aggregated,229.800000,10.000000,8,10,11,12,15,19,35,1000,135000,135000,135000,58807,572,8,1315.488745336333,1.7251030076295137,135300.91089298367,1195.8047171255123
1741270684,2000,,Aggregated,231.400000,10.000000,8,10,11,12,15,19,36,1000,135000,135000,135000,59154,582,8,1330.5365787996757,1.7251030076295137,135300.91089298367,1196.0687696520945
1741270685,2000,,Aggregated,228.300000,8.000000,8,10,11,12,15,19,36,1100,135000,135000,135000,59316,592,8,1349.5650805454395,1.7251030076295137,135300.91089298367,1195.883758176546
1741270686,2000,,Aggregated,227.600000,10.000000,8,10,11,12,15,19,36,133000,135000,135000,135000,59491,597,8,1356.924546282266,1.7251030076295137,135300.91089298367,1196.0233312601906
1741270687,2000,,Aggregated,228.000000,8.000000,8,10,11,12,15,19,36,133000,135000,135000,135000,59834,607,8,1371.6583558404006,1.7251030076295137,135300.91089298367,1195.7370892803424
1741270688,2000,,Aggregated,229.100000,10.000000,8,10,11,12,15,19,37,133000,135000,135000,135000,60010,612,8,1378.8513626982256,1.7251030076295137,135300.91089298367,1196.0098483586069
1741270689,2000,,Aggregated,225.600000,8.000000,8,10,11,12,15,19,37,133000,135000,135000,135000,60188,622,8,1397.156569720616,1.7251030076295137,135300.91089298367,1195.9936033760882
1741270690,2000,,Aggregated,227.900000,10.000000,8,10,11,12,15,19,38,133000,135000,135000,135000,60529,642,8,1433.7689142506945,1.7251030076295137,135300.91089298367,1195.9964975466305
1741270691,2000,,Aggregated,227.700000,8.000000,8,10,11,12,15,19,39,133000,135000,135000,135000,60708,652,8,1451.7086815562886,1.7251030076295137,135300.91089298367,1195.6027541674903
1741270692,2000,,Aggregated,230.100000,10.000000,8,10,11,12,15,19,39,133000,135000,135000,135000,60884,657,8,1458.5959584140842,1.7251030076295137,135300.91089298367,1195.4218021154984
1741270693,2000,,Aggregated,228.800000,8.000000,8,10,11,12,15,19,39,134000,135000,135000,135000,61229,667,8,1472.3987566485189,1.7251030076295137,135300.91089298367,1195.5370167730978
1741270694,2000,,Aggregated,230.500000,10.000000,8,10,11,12,15,19,39,134000,135000,135000,135000,61394,672,8,1479.4191628835426,1.7251030076295137,135300.91089298367,1195.5271524904713
1741270695,2000,,Aggregated,229.300000,10.000000,8,10,11,12,15,19,40,134000,135000,135000,135000,61563,677,8,1486.3212593292735,1.7251030076295137,135300.91089298367,1195.122200022741
